id,Model,Year,Vehicle_Age,Nightly Price,Amenity Count,Has Bathroom,Has Generator,Instant Book,sleeps,length,review_score,City,State,lat,lng
1616088,Forest River RV Lexington 283TS,2005,20,166.0,1,0,1,False,6,28.0,70.0,Santa Clarita,CA,34.43,-118.5
1575978,mercedes Sprinter 2500,2017,8,199.0,1,1,0,False,2,22.0,98.71,Petaluma,CA,38.24,-122.61
1710800,Ford Ford E-450,2005,20,171.0,1,0,0,True,2,22.0,0.0,Petaluma,CA,38.24,-122.64
1685315,Toyota Tacoma with Custom Wooden Camper Toyota Tacoma,2017,8,135.0,0,0,0,False,2,15.0,0.0,San Anselmo,CA,37.99,-122.57
114452,Roadtrek Roadtrek RS-Adventurous,2013,12,249.0,2,1,1,False,4,22.7,0.0,San Anselmo,CA,37.97,-122.56
1454176,Roadtrek Agile SS,2016,9,80.0,1,0,1,False,2,19.0,0.0,Novato,CA,38.08,-122.51
1705219,Ford Etransit XLT high roof,2022,3,169.0,1,0,1,False,2,24.0,0.0,Novato,CA,38.09,-122.52
1540596,Thor Tranquility 19P,2022,3,216.0,2,1,1,False,2,20.0,100.0,Montara,CA,37.54,-122.51
1657847,Winnebago Solis 59P,2022,3,232.0,2,1,1,False,4,19.0,100.0,Fairfield,CA,38.23,-122.14
1633284,El capitan Story Maker VA,2020,5,235.0,0,0,0,False,3,24.0,0.0,Napa,CA,38.3,-122.29
1651492,Thor Motor Coach Sequence 20L,2021,4,211.0,2,1,1,False,2,20.0,100.0,Burlingame,CA,37.58,-122.36
1602915,Winnebago Travato 59K,2021,4,245.0,0,0,0,False,2,21.0,100.0,San Carlos,CA,37.51,-122.26
1574938,Thor Motor Coach Tellaro 20AT,2022,3,259.0,1,0,1,False,4,21.0,73.333,Burlingame,CA,37.58,-122.36
1712192,Winnebago Travato 59KL,2022,3,180.0,2,1,0,True,2,21.0,100.0,Fort Bragg,CA,39.45,-123.79
1741333,Midwest Automotive Designs Daycruiser S6,2018,7,261.0,1,0,1,False,2,21.0,0.0,Carmel-by-the-Sea,CA,36.55,-121.91
1675905,Entegra Coach Ethos 20A,2023,2,205.0,2,1,1,False,4,21.0,100.0,Carmel-by-the-Sea,CA,36.55,-121.91
1621658,Thor Motor Coach Tellaro 20LT,2023,2,193.0,2,1,1,False,4,22.0,100.0,Salinas,CA,36.7,-121.66
1612176,Pleasure-Way Lexor TS,2016,9,199.0,2,1,1,False,4,20.11,100.0,Newport Beach,CA,33.61,-117.92
1749564,Unknown Big Bite 8X12 V-Front,2019,6,179.0,1,0,1,False,4,19.0,0.0,Costa Mesa,CA,33.66,-117.89
1737887,Thor Motor Coach Sequence 20L,2021,4,242.0,3,1,1,True,3,20.0,0.0,Newport Beach,CA,33.62,-117.88
1700369,Winnebago Solis 59P,2022,3,224.0,1,0,0,True,4,19.0,0.0,Huntington Beach,CA,33.67,-118.0
1698472,Sprinter Mercedes 2500,2020,5,250.0,2,1,0,True,4,12.0,100.0,Anaheim,CA,33.81,-117.93
1737898,Vanworks Mercedes-Benz Vanworks Switchback,2022,3,207.0,2,1,0,True,4,20.0,0.0,Irvine,CA,33.67,-117.74
1736365,Ram Ram Promaster Ram Promaster 3500,2019,6,179.0,1,1,0,False,4,19.68,60.0,Huntington Beach,CA,33.72,-118.02
1695602,Thor Motor Coach Scope 18M,2022,3,149.0,2,1,1,False,2,18.0,100.0,Huntington Beach,CA,33.67,-117.96
1737883,Mercedes-Benz Texino Switchback II,2020,5,245.0,2,1,0,True,4,19.0,0.0,Newport Beach,CA,33.62,-117.88
1737895,Winnebago Travato 59G,2020,5,245.0,3,1,1,True,3,21.0,0.0,Newport Beach,CA,33.62,-117.88
1737896,Winnebago Travato 59K,2021,4,237.0,3,1,1,True,3,21.0,0.0,Newport Beach,CA,33.62,-117.88
1739055,Vanworks Mercedes-Benz Vanworks Switchback,2022,3,206.0,3,1,1,True,4,20.0,0.0,Irvine,CA,33.67,-117.74
1756908,Dodge Ram THOR Dazzle 2AB,2025,0,205.0,3,1,1,True,4,21.08,0.0,Irvine,CA,33.65,-117.75
1747161,Thor Motor Coach Sequence 20A,2023,2,159.0,3,1,1,True,4,21.0,0.0,Irvine,CA,33.73,-117.78
1549179,vw bus Westfalia,1979,46,189.0,1,0,0,True,4,14.5,0.0,Costa Mesa,CA,33.64,-117.93
1674588,Winnebago Solis 59P,2022,3,192.0,1,0,1,False,4,19.0,100.0,Yorba Linda,CA,33.91,-117.84
1646210,vw westfali vw,1979,46,179.0,2,0,1,True,4,14.5,0.0,Costa Mesa,CA,33.64,-117.93
1666901,Volkswagen Westfalia Pop Top Camper Bus,1979,46,189.0,1,0,0,True,4,14.5,100.0,Costa Mesa,CA,33.64,-117.93
1667373,Volkswagen Westfalia Classic,1979,46,135.0,1,0,0,True,4,14.5,0.0,Costa Mesa,CA,33.64,-117.93
1667826,Volkswagen Pop Top Camper Van,1978,47,189.0,1,0,0,True,4,14.5,0.0,Costa Mesa,CA,33.64,-117.93
1667840,Volkswagen Pop Top Camper Van,1979,46,135.0,1,0,0,True,4,14.5,0.0,Costa Mesa,CA,33.64,-117.93
1667856,Volkswagen Pop Top Camper Bus,1977,48,135.0,1,0,0,True,4,14.5,0.0,Costa Mesa,CA,33.64,-117.93
1667862,Volkswagen Westfalia Tin Top T2,1979,46,135.0,1,0,0,True,4,14.5,0.0,Costa Mesa,CA,33.64,-117.93
1667866,Volkswagen Westfalia Camper Van T3,1983,42,135.0,1,0,0,True,4,14.5,0.0,Costa Mesa,CA,33.64,-117.93
1179866,Roadtrek Adventurous RS,2014,11,224.0,2,1,1,False,3,23.0,0.0,Huntington Beach,CA,33.66,-118.0
1570755,Thor Motor Coach Sequence 20A,2022,3,325.0,3,1,1,True,4,21.0,100.0,San Clemente,CA,33.44,-117.6
1575421,Mercedes-Benz Sprinter 2500,2016,9,140.0,1,0,1,False,3,24.0,0.0,Costa Mesa,CA,33.67,-117.88
1640056,Merzedes Sprinter Merzedes Sprinter Sprinter,2014,11,222.0,1,0,1,False,5,10.0,0.0,Aliso Viejo,CA,33.6,-117.74
1702325,Toyota Toyota 4Runner Pro W/Rooftop Tent,2018,7,150.0,0,0,0,False,3,16.0,0.0,Laguna Hills,CA,33.61,-117.7
1713870,Coachmen RV Galleria 24T,2018,7,233.0,2,1,1,False,2,24.0,0.0,Laguna Niguel,CA,33.56,-117.68
1754243,Coachmen RV Beyond 22C,2020,5,242.0,3,1,1,True,2,22.0,0.0,Costa Mesa,CA,33.67,-117.93
1646815,Volkswagen Euro Van,2000,25,150.0,0,0,0,False,2,15.7,0.0,Fountain Valley,CA,33.71,-117.96
1515254,Chevy Chevy Express,2012,13,199.0,3,1,1,True,5,18.0,80.0,Laguna Beach,CA,33.53,-117.78
1748117,Winnebago Travato 59K,2018,7,225.0,2,0,1,True,2,21.0,0.0,Huntington Beach,CA,33.67,-118.0
1748425,Winnebago Adventurer 27N,2002,23,125.0,2,0,1,True,2,20.0,0.0,Laguna Niguel,CA,33.56,-117.71
1150838,Pleasure-Way Ford Traverse Ford Traverse,2011,14,214.0,2,1,1,False,4,18.0,0.0,Huntington Beach,CA,33.67,-117.96
1237638,Roadtrek Agile SS,2017,8,199.0,1,0,1,False,2,19.0,0.0,Irvine,CA,33.67,-117.82
1754989,Mercedes Sprinter Van 170 Custom Ultra High End Camper Van,2021,4,233.0,2,1,1,False,2,22.0,0.0,Huntington Beach,CA,33.67,-118.01
1756572,mercedes benz sprinter,2022,3,250.0,1,0,0,True,2,12.0,0.0,Lake Forest,CA,33.64,-117.71
1630627,Dodge Ram Promaster 2500,2019,6,164.0,1,0,0,True,3,20.0,100.0,Irvine,CA,33.72,-117.77
1531049,Winnebago Solis 59P,2021,4,229.0,1,1,0,False,4,19.0,90.0,Irvine,CA,33.66,-117.73
1511454,Winnebago Solis 59P,2021,4,229.0,0,0,0,False,4,19.0,100.0,Santa Ana,CA,33.75,-117.86
1714857,Outside Van Approach Std. Model,1994,31,110.0,2,0,1,True,3,19.0,0.0,Irvine,CA,33.69,-117.78
1721905,Midwest Automotive Designs Passage MD4 Lounge 170 EXT,2023,2,185.0,2,0,1,True,2,24.0,100.0,La Quinta,CA,33.69,-116.27
1690329,Motor coach THOR 12J,2022,3,216.0,2,1,1,False,4,17.0,98.571,Palm Springs,CA,33.8,-116.54
1484330,Thor Motor Coach Tellaro 20LT,2020,5,240.0,1,0,1,False,2,21.0,0.0,Rancho Mirage,CA,33.78,-116.44
1712593,Storyteller Overland Storyteller Overland Beast MODE AWD,2024,1,399.0,2,1,1,False,3,20.0,0.0,Palm Springs,CA,33.84,-116.49
1694037,Ford Van E350,2003,22,135.0,0,0,0,False,2,20.0,100.0,Twentynine Palms,CA,34.14,-116.08
1714209,Pro Master RAM 2500,2020,5,199.0,1,1,0,False,2,19.6,0.0,Idyllwild-Pine Cove,CA,33.75,-116.72
1644202,Coachmen RV Nova 20C,2021,4,180.0,1,0,1,False,2,21.0,100.0,Lakeside,CA,32.87,-116.93
1639109,Roadtrek Roadtrek Zion,2022,3,180.0,2,1,1,False,2,21.0,100.0,Lakeside,CA,32.87,-116.93
1746372,nissan NV2500 NV2500,2015,10,199.0,2,0,1,True,2,20.0,0.0,San Diego,CA,32.99,-117.07
1736403,Thor Motor Coach Tellaro 20A,2022,3,135.0,2,1,1,False,2,21.0,100.0,El Cajon,CA,32.79,-116.83
1661833,Winnebago Solis 59PX,2023,2,199.0,3,1,1,True,4,20.0,100.0,San Diego,CA,32.81,-117.07
1674492,Thor Motor Coach Tellaro 20L,2023,2,212.0,1,1,0,False,2,21.0,0.0,Escondido,CA,33.13,-117.04
1450617,Ford Ford Transit Camper Van,2019,6,225.0,1,0,1,False,2,22.0,0.0,Poway,CA,32.94,-117.03
1612076,Winnebago Solis 59P,2022,3,216.0,3,1,1,True,4,20.0,100.0,Carlsbad,CA,33.08,-117.23
1618348,Winnebago Revel 44E,2019,6,197.0,2,1,0,True,3,19.0,100.0,Encinitas,CA,33.04,-117.25
1708971,Mercedes Benz Mercedes Sprinter 3500XD,2023,2,212.0,0,0,0,False,3,14.1,60.0,El Cajon,CA,32.81,-116.98
1735109,Airstream RV Interstate 24GL Std. Model,2021,4,236.0,2,1,1,False,2,24.0,100.0,El Cajon,CA,32.74,-116.93
1584171,Thor Motor Coach RIZE 18T,2022,3,216.0,2,1,1,False,4,17.11,97.5,Carlsbad,CA,33.08,-117.23
1730723,Thor Motor Coach Dazzle 2AB,2024,1,149.0,3,1,1,True,2,21.0,100.0,San Diego,CA,32.79,-117.25
1510617,Winnebago Solis 59P,2021,4,189.0,1,1,0,False,4,19.0,93.333,San Diego,CA,32.97,-117.12
1701605,Ford Transit 250,2019,6,164.0,1,0,1,False,2,19.0,100.0,Carlsbad,CA,33.15,-117.35
1739659,Cruiser MPG 2250RB,2016,9,203.0,1,0,0,True,2,21.0,0.0,San Diego,CA,32.73,-117.22
1731759,Thor Motor Coach Rize 18G,2023,2,150.0,2,0,1,True,2,18.0,0.0,Oceanside,CA,33.21,-117.28
1674659,Mercedes Sprinter Adventure Van,2021,4,240.0,1,0,1,False,4,23.0,0.0,La Mesa,CA,32.76,-117.01
1583470,Ford Transit 250,2019,6,165.0,1,0,1,False,2,18.0,100.0,Oceanside,CA,33.2,-117.38
1700379,Winnebago Solis 59PX,2023,2,199.0,2,1,1,False,4,21.0,100.0,Temecula,CA,33.55,-117.09
1666344,Mercedes Sprinter 2500,2020,5,99.0,2,1,1,False,2,20.0,60.0,San Diego,CA,32.83,-117.14
1679886,RAM Ram Promaster,2018,7,195.0,0,0,0,False,2,18.0,0.0,San Diego,CA,32.76,-117.09
1533313,Airstream RV Interstate Interstate Lounge Wardrobe,2014,11,235.0,2,1,1,False,3,24.0,100.0,San Diego,CA,32.94,-117.22
1668109,Thor Motor Coach Tellaro 20AT,2023,2,207.0,1,1,0,False,4,21.0,100.0,Carlsbad,CA,33.1,-117.31
1273061,Winnebago Era 170X,2010,15,189.0,1,0,1,False,2,24.0,91.429,Aguanga,CA,33.44,-116.86
1732106,Dodge Sprinter 2500 2500,2007,18,112.0,2,0,1,True,3,19.0,0.0,Encinitas,CA,33.06,-117.29
1758500,Winnebago Travato 59G,2023,2,205.0,1,0,1,False,3,21.0,0.0,Fallbrook,CA,33.33,-117.15
1739957,Ram promaster 1500 HIGH ROOF,2020,5,150.0,0,0,0,False,2,18.0,0.0,San Diego,CA,32.8,-117.23
1162826,Roadtrek  190,2013,12,224.0,2,0,1,True,4,20.0,0.0,San Diego,CA,32.72,-117.16
1636533,Thor Motor Coach Delano Sprinter 24TT,2022,3,198.0,2,1,1,False,6,20.0,60.0,Oceanside,CA,33.18,-117.37
1673082,Mercedes Benz Sprinter 2500,2021,4,180.0,1,1,0,False,3,22.0,0.0,Oceanside,CA,33.2,-117.28
1733648,Leisure Travel Free Spirit Free Spirit,2004,21,99.0,2,1,1,False,3,22.0,0.0,San Diego,CA,32.88,-117.21
1753282,Winnebago Solis Pocket 36A,2022,3,175.0,1,0,1,False,3,17.0,0.0,San Diego,CA,32.79,-117.25
1683683,Dodge RAM Dodge RAM Promaster 2500 135'WB,2018,7,206.0,1,0,1,False,2,17.0,0.0,San Diego,CA,32.75,-117.25
1716576,Thor Motor Coach Sanctuary 19L,2022,3,195.0,1,0,1,False,2,19.0,0.0,Oceanside,CA,33.18,-117.37
1474422,Winnebago Solis 59P,2020,5,179.0,1,1,0,False,4,19.9,75.0,San Diego,CA,32.92,-117.22
1654752,Unknown Transit Custom SOCALCUSTOMVANS003,2019,6,300.0,3,1,1,True,3,23.0,0.0,Oceanside,CA,33.17,-117.36
1465153,Winnebago Era 170,2017,8,252.0,1,0,1,False,3,24.0,100.0,Temecula,CA,33.48,-117.07
1259299,Airstream RV Interstate Interstate Lounge,2013,12,185.0,2,1,1,False,2,23.8,20.0,Temecula,CA,33.48,-117.09
1734739,Thor Motor Coach Tellaro 20A,2025,0,218.0,2,1,1,False,2,21.0,0.0,San Diego,CA,32.88,-117.18
1598058,Mercedes Benz Sprinter 2500 2500,2020,5,237.0,0,0,0,False,2,22.0,0.0,Temecula,CA,33.48,-117.11
1450606,Winnebago Era 70A,2018,7,290.0,1,0,1,False,4,24.0,85.714,Imperial Beach,CA,32.58,-117.13
1567393,Winnebago Solis 36A,2022,3,155.0,2,1,0,True,3,18.0,100.0,Boulevard,CA,32.66,-116.3
1441638,Winnebago Solis 59P,2020,5,189.0,1,1,0,False,6,19.9,93.333,Carlsbad,CA,33.09,-117.27
1755287,Thor Motor Coach Gemini AWD 24KB,2025,0,205.0,2,1,1,False,4,26.0,0.0,Temecula,CA,33.53,-117.11
1681160,Winnebago Solis 59PX,2023,2,250.0,3,1,1,True,4,21.0,100.0,Santa Maria,CA,34.87,-120.45
1703651,Coachmen RV Galleria 24FL,2018,7,203.0,2,0,1,True,4,24.0,0.0,Paso Robles,CA,35.61,-120.72
1608435,Ford transit van 350,2018,7,235.0,0,0,0,False,4,20.0,0.0,Cayucos,CA,35.45,-120.9
1638810,Coachmen RV Galleria 24Q,2021,4,265.0,1,0,1,False,2,24.0,100.0,Menlo Park,CA,37.43,-122.19
1599861,Ford Ford E250 Econoline,2011,14,150.0,0,0,0,False,2,18.0,0.0,Sunnyvale,CA,37.36,-122.01
1668574,Winnebago Solis Pocket 59 PX,2022,3,207.0,1,1,0,False,4,21.0,0.0,Santa Clara,CA,37.32,-122.0
1757240,Winnebago Solis 59PX,2023,2,219.0,1,0,1,False,4,21.0,0.0,San Jose,CA,37.31,-121.89
1752792,ParkLand Vans Mercedes Benz Sprinter 2500,2020,5,219.0,1,1,0,False,3,23.0,0.0,San Jose,CA,37.28,-121.89
1658313,Winnebago Era 70X,2014,11,200.0,1,0,1,False,2,24.0,0.0,Scotts Valley,CA,37.1,-121.97
1692737,Winnebago Solis 59PX,2023,2,216.0,2,1,1,False,4,21.0,100.0,Felton,CA,37.04,-122.07
1728463,Storyteller Overland Storyteller Overland Beast MODE AWD,2023,2,215.0,1,1,0,False,3,21.0,100.0,Santa Barbara,CA,34.47,-119.78
1758597,Regency RV Ultra Brougham UB25TB,2020,5,199.0,2,1,1,False,4,25.0,0.0,Santa Barbara,CA,34.41,-119.76
1164578,Airstream RV Interstate Lounge EXT Lounge EXT,2016,9,249.0,2,1,1,False,2,24.0,100.0,Solvang,CA,34.6,-120.13
1646159,Winnebago Revel 44E,2022,3,237.0,3,1,1,True,2,19.5,100.0,Ojai,CA,34.43,-119.28
1668912,"Mercedes Sprinter 144WB, High Roof, 2500",2016,9,189.0,2,1,0,True,2,19.0,0.0,Ojai,CA,34.45,-119.24
1589832,Winnebago Boldt 70 KL,2020,5,206.0,3,1,1,True,2,22.0,100.0,Ojai,CA,34.45,-119.23
1744524,ford Ford Transit,2022,3,155.0,1,1,0,False,3,22.0,0.0,San Jose,CA,37.31,-121.78
1497854,Winnebago Era 70A,2013,12,242.0,2,1,1,False,3,24.0,100.0,San Jose,CA,37.23,-121.78
1715002,Thor Motor Coach Sanctuary 19L,2021,4,237.0,2,1,1,False,2,19.0,0.0,San Jose,CA,37.22,-121.76
1668928,Roadtrek Zion Slumber,2023,2,215.0,2,1,1,False,5,21.0,100.0,San Jose,CA,37.26,-121.9
1714861,Winnebago Revel 44E,2022,3,209.0,1,0,1,False,2,19.0,0.0,Soquel,CA,37.01,-121.93
1748409,Entegra Coach Ethos 20D,2024,1,289.0,2,1,1,False,4,22.0,0.0,San Jose,CA,37.33,-121.81
1131576,Winnebago Travato 59G,2017,8,275.0,3,1,1,True,3,21.0,100.0,Aptos,CA,36.96,-121.88
1625517,Mercedes Sprinter 2800,2018,7,249.0,2,1,1,False,2,19.0,0.0,Capitola,CA,36.98,-121.95
1732922,Winnebago Era 170XL,2010,15,150.0,2,1,1,False,3,24.0,0.0,Soquel,CA,36.99,-121.94
1725110,Winnebago Solis 59PX,2023,2,212.0,2,1,1,False,4,21.0,100.0,Redding,CA,40.53,-122.39
1605540,Winnebago Solis 59P,2022,3,265.0,2,1,0,True,4,19.9,100.0,Reno,NV,39.52,-119.86
1628452,Thor Motor Coach Gemini 23TW,2023,2,180.0,2,1,1,False,4,23.0,100.0,Reno,NV,39.53,-119.88
1608971,Road Trek Zion SRT Ram Pro Master 3500,2018,7,240.0,2,1,1,False,2,19.0,100.0,Oxnard,CA,34.19,-119.24
1537917,Mercedes Sprinter 2500,2008,17,195.0,1,1,0,False,2,23.0,93.333,Thousand Oaks,CA,34.17,-118.96
1664436,MERCEDES MERCEDES SPRINTER 4X4 170,2016,9,179.0,1,0,1,False,5,18.0,0.0,Thousand Oaks,CA,34.21,-118.86
1667376,Ram Pro master 2500,2020,5,210.0,1,1,0,False,2,19.5,0.0,Oxnard,CA,34.2,-119.18
1736958,Roadtrek Roadtrek Zion SRT,2023,2,200.0,2,1,1,False,2,19.7,0.0,Thousand Oaks,CA,34.24,-118.85
1685010,Airstream RV Interstate Nineteen Std. Model,2021,4,350.0,3,1,1,True,2,19.0,0.0,Malibu,CA,34.03,-118.77
1757209,Thor Motor Coach Dazzle 2AB,2024,1,244.0,3,1,1,True,4,21.0,0.0,Santa Clarita,CA,34.46,-118.54
1613679,"Mercedes-Benz Sprinter Camper Van 2500, 170",2021,4,258.0,1,1,0,False,2,22.0,100.0,Denver,CO,39.7,-104.87
1634881,Mercedes Sprinter Vancraft,2022,3,225.0,2,1,0,True,2,19.0,100.0,Thornton,CO,39.93,-104.95
1746063,Winnebago Travato 59G,2023,2,236.0,3,1,1,True,3,21.0,100.0,Westminster,CO,39.88,-105.1
1688001,Hymer Carado Axion,2017,8,187.0,2,1,1,False,2,17.0,97.778,Denver,CO,39.67,-104.94
1663830,Winnebago Solis 59P,2023,2,229.0,1,1,0,False,4,20.0,100.0,Westminster,CO,39.83,-105.05
1755176,Winnebago Revel 44N,2025,0,271.0,2,1,1,False,3,19.5,0.0,Denver,CO,39.72,-104.98
1701715,Mercedes Sprintervan Custom Build,2022,3,190.0,2,1,1,False,4,23.0,100.0,Aurora,CO,39.76,-104.71
1657125,Ram Promaster Wayfarer Walter Camper Van,2022,3,190.0,2,0,1,True,2,18.0,100.0,Denver,CO,39.76,-104.98
1446505,Mercedes Sprinter 4x4,2019,6,182.0,0,0,0,False,4,12.0,97.6,Denver,CO,39.68,-104.97
1758708,Pleasure-Way REKON Std. Model,2022,3,186.0,1,0,1,False,2,19.0,0.0,Denver,CO,39.72,-104.98
1647312,Ram Promaster Wayfarer Walter,2019,6,180.0,1,0,1,False,2,18.0,100.0,Denver,CO,39.76,-104.98
1742273,Custom Dodge Ram LV7.1 LV7.1,2023,2,175.0,2,0,1,True,2,22.0,0.0,Aurora,CO,39.76,-104.71
1198268,Ram Promaster 1500 Wayfarer,2019,6,170.0,1,0,1,False,2,18.0,100.0,Denver,CO,39.76,-104.98
1638203,Thor Motor Coach Sanctuary 19L,2023,2,250.0,0,0,0,False,3,19.8,100.0,Erie,CO,40.03,-105.06
1742111,Mercedes Sprinter 2500,2024,1,200.0,2,1,1,False,4,20.0,0.0,Commerce City,CO,39.89,-104.78
1277043,Nissan 2500 HD Cargo Van NV 2500 HD,2012,13,169.0,0,0,0,False,2,20.0,100.0,Westminster,CO,39.94,-105.0
1622441,Regency RV National Traveler Tour TVL,2020,5,285.0,2,1,1,False,2,20.11,100.0,Castle Rock,CO,39.4,-104.89
1578802,Antero Antero Longs Peak Plus,2021,4,200.0,2,1,1,False,2,19.0,100.0,Broomfield,CO,40.0,-105.03
1566124,Dodge Ram Promaster 2500,2021,4,280.0,1,0,1,False,2,20.0,0.0,Thornton,CO,39.87,-104.97
1566117,Dodge Ram Promaster 2500,2021,4,280.0,1,0,1,False,2,20.0,0.0,Dacono,CO,40.08,-104.94
1566136,Dodge Ram Promaster 2500,2021,4,280.0,1,0,1,False,2,20.0,0.0,Dacono,CO,40.08,-104.94
1566139,Dodge Ram Promaster 2500,2021,4,280.0,1,0,1,False,2,20.0,0.0,Dacono,CO,40.08,-104.94
1566141,Dodge Ram Promaster 2500,2021,4,280.0,1,0,1,False,2,20.0,0.0,Dacono,CO,40.08,-104.94
1566152,Dodge Ram Promaster 2500,2021,4,280.0,1,0,1,False,2,20.0,0.0,Dacono,CO,40.08,-104.94
1566155,Dodge Ram Promaster 2500,2021,4,280.0,1,0,1,False,2,20.0,0.0,Dacono,CO,40.08,-104.94
1566159,Dodge Ram Promaster 2500,2021,4,280.0,1,0,1,False,2,20.0,0.0,Dacono,CO,40.08,-104.94
1566162,Dodge Ram Promaster 2500,2021,4,280.0,1,0,1,False,2,20.0,0.0,Dacono,CO,40.08,-104.94
1566166,Dodge Ram Promaster 2500,2021,4,280.0,1,0,1,False,2,20.0,0.0,Dacono,CO,40.08,-104.94
1566167,Dodge Ram Promaster 2500,2021,4,280.0,1,0,1,False,2,20.0,0.0,Dacono,CO,40.08,-104.94
1566289,Dodge Ram Promaster 2500,2021,4,280.0,1,0,1,False,2,20.0,0.0,Dacono,CO,40.08,-104.94
1652967,Thor Motor Coach Tellaro 20A,2023,2,274.0,1,0,1,False,4,21.0,100.0,Denver,CO,39.72,-105.04
1444698,Mercedes Mercedes Sprinter,2011,14,199.0,1,1,0,False,2,19.0,100.0,Wheat Ridge,CO,39.78,-105.07
1592892,Ford Transit AWD,2021,4,249.0,1,0,1,False,4,20.0,100.0,Wheat Ridge,CO,39.77,-105.07
1713941,Winnebago Solis 59PX,2021,4,228.0,2,1,1,False,4,21.0,100.0,Lakewood,CO,39.66,-105.09
1696763,Winnebago Revel 44E,2019,6,225.0,2,1,1,False,4,19.0,100.0,Golden,CO,39.78,-105.23
1648654,Mercedes Benz Sprinter 3500,2015,10,222.0,1,0,1,False,2,22.0,0.0,Denver,CO,39.76,-104.92
1497713,Thor Mercedes Benz Sanctuary 19p,2025,0,375.0,1,0,1,False,3,19.0,100.0,Golden,CO,39.71,-105.15
1055402,Winnebago View Profile 24G,2000,25,175.0,2,0,1,True,4,22.0,0.0,Lafayette,CO,39.98,-105.09
1713968,Thor Motor Coach Tranquility 19P,2023,2,239.0,0,0,0,False,2,19.0,100.0,Littleton,CO,39.59,-105.02
1566110,Dodge Ram Promaster 2500,2021,4,280.0,1,0,1,False,2,20.0,0.0,Arvada,CO,39.8,-105.09
1707938,Coachmen RV Galleria 24Q,2019,6,300.0,2,1,1,False,2,24.0,0.0,Elizabeth,CO,39.34,-104.63
1025067,Winnebago Travato 59K,2018,7,259.0,1,0,1,False,2,21.0,100.0,Littleton,CO,39.57,-105.12
1608930,Mercedes Sprinter 2500,2013,12,200.0,2,1,1,False,2,20.0,100.0,Golden,CO,39.74,-105.19
1714773,Winnebago Era 70X,2014,11,225.0,2,1,1,False,2,24.0,0.0,Indian Hills,CO,39.61,-105.24
1566128,Dodge Ram Promaster 2500,2021,4,280.0,1,0,1,False,2,20.0,0.0,Lakewood,CO,39.68,-105.14
1012508,Unknown Volkswagen Eurovan,2002,23,185.0,0,0,0,False,4,16.0,100.0,Durango,CO,37.29,-107.86
1018734,Roadtrek Adventurous CS,2016,9,250.0,1,1,0,False,3,23.0,0.0,Boulder,CO,40.02,-105.27
1599031,Winnebago Revel 44E,2022,3,325.0,1,1,0,False,4,19.0,0.0,Longmont,CO,40.19,-105.1
1547762,Dodge Ram Promaster City,2020,5,253.0,1,0,1,False,2,15.0,0.0,Longmont,CO,40.1,-105.07
1660229,Mercedes Sprinter 2500,2021,4,222.0,1,1,0,False,2,19.0,100.0,Fort Collins,CO,40.52,-105.12
1736129,Storyteller Overland Storyteller Overland MODE LT,2023,2,250.0,1,1,0,False,3,19.0,100.0,Evergreen,CO,39.63,-105.33
1700327,Hymer Carado Axion,2017,8,194.0,2,1,1,False,2,18.0,100.0,Timnath,CO,40.52,-104.98
1625402,Mercedes-Benz Mercedes-Benz 2500 170,2021,4,218.0,2,1,0,True,2,24.0,100.0,Johnstown,CO,40.4,-104.99
1742021,NoKhu Mercedes-Benz Sprinter,2021,4,210.0,1,1,0,False,2,19.5,0.0,Fort Collins,CO,40.57,-105.13
1537393,Leisure Travel Freedom II Serenity Serenity Floorplan,2007,18,295.0,1,0,1,False,4,24.0,100.0,Berthoud,CO,40.27,-105.05
1757793,Custom Build Ram Promaster,2019,6,175.0,0,0,0,False,2,18.0,0.0,Fort Collins,CO,40.54,-105.09
1524239,Winnebago Solis 59P,2021,4,300.0,1,1,0,False,4,20.0,100.0,Snowmass Village,CO,39.23,-106.92
1214435,Forest River RV Sunseeker MBS 2400S,2015,10,219.0,1,0,1,False,6,24.0,100.0,Bailey,CO,39.51,-105.52
1745258,Dodge Sprinter 2500,2017,8,183.0,2,0,1,True,3,19.0,0.0,Silt,CO,39.57,-107.68
1729144,Mercedes Sprinter 2500,2013,12,189.0,0,0,0,False,4,20.0,100.0,Colorado Springs,CO,38.81,-104.85
1587558,Unknown RAM Promaster Promaster,2019,6,222.0,1,1,0,False,2,20.0,95.0,Colorado Springs,CO,38.85,-104.82
1519544,Thor Motor Coach Compass 23TW,2021,4,299.0,2,1,1,False,3,23.0,100.0,Colorado Springs,CO,38.92,-104.85
1684029,Dodge RAM Promaster 1500,2023,2,295.0,0,0,0,False,2,19.0,0.0,Colorado Springs,CO,38.86,-104.88
1635440,Dodge Promaster 2500 159WB,2017,8,205.0,1,1,0,False,4,20.0,100.0,Colorado Springs,CO,39.04,-104.84
1748488,Thor Motor Coach Dazzle 2LB,2024,1,242.0,3,1,1,True,2,22.0,0.0,Colorado Springs,CO,38.74,-104.65
1739905,Dave and Matt Vans Ram Promaster LV7,2022,3,188.0,1,0,0,True,4,20.0,100.0,Gypsum,CO,39.64,-106.9
1671317,Leisure Travel Serenity 24CB,2021,4,299.99,0,0,0,False,3,19.0,0.0,Glenwood Springs,CO,39.55,-107.34
